"mmsi","year","month","hours","kir","post","date"
416004502,2014,9,268.919583333333,FALSE,FALSE,2014-09-01
538060006,2015,11,129.436944444444,FALSE,TRUE,2015-11-01
432507000,2015,11,310.462083333333,FALSE,TRUE,2015-11-01
440612000,2014,10,533.296388888889,FALSE,FALSE,2014-10-01
440236000,2014,10,173.173472222222,FALSE,FALSE,2014-10-01
338622000,2014,10,68.48875,FALSE,FALSE,2014-10-01
520218000,2014,10,175.313194444444,FALSE,FALSE,2014-10-01
512000089,2014,10,186.583472222222,FALSE,FALSE,2014-10-01
441084000,2014,10,622.529861111111,FALSE,FALSE,2014-10-01
440671000,2014,10,21.5172222222222,FALSE,FALSE,2014-10-01
416233600,2014,10,236.888472222222,FALSE,FALSE,2014-10-01
529440000,2014,10,41.6956944444445,TRUE,FALSE,2014-10-01
440233000,2015,5,117.9825,FALSE,TRUE,2015-05-01
440919000,2014,11,431.685972222222,FALSE,FALSE,2014-11-01
338013000,2014,11,76.8666666666667,FALSE,FALSE,2014-11-01
553111744,2016,4,250.977777777778,FALSE,TRUE,2016-04-01
440584000,2016,4,666.137916666667,FALSE,TRUE,2016-04-01
440703000,2016,4,488.170694444444,FALSE,TRUE,2016-04-01
440628000,2016,4,586.439305555556,FALSE,TRUE,2016-04-01
440654000,2016,4,551.340555555556,FALSE,TRUE,2016-04-01
440504000,2016,4,440.505,FALSE,TRUE,2016-04-01
440787000,2016,4,553.814166666667,FALSE,TRUE,2016-04-01
441098000,2016,4,566.245972222222,FALSE,TRUE,2016-04-01
441680000,2016,4,525.992777777778,FALSE,TRUE,2016-04-01
440612000,2016,4,228.189305555556,FALSE,TRUE,2016-04-01
440782000,2016,4,655.123472222222,FALSE,TRUE,2016-04-01
440045000,2016,4,641.142361111111,FALSE,TRUE,2016-04-01
440704000,2016,4,503.421111111111,FALSE,TRUE,2016-04-01
440894000,2016,4,449.644722222222,FALSE,TRUE,2016-04-01
440617000,2016,4,484.628333333333,FALSE,TRUE,2016-04-01
440809000,2016,4,654.162777777778,FALSE,TRUE,2016-04-01
412331033,2016,4,636.475,FALSE,TRUE,2016-04-01
440671000,2016,4,123.348888888889,FALSE,TRUE,2016-04-01
520238000,2016,4,157.320416666667,FALSE,TRUE,2016-04-01
412420585,2016,4,473.455277777778,FALSE,TRUE,2016-04-01
416233600,2016,4,311.739444444444,FALSE,TRUE,2016-04-01
440233000,2016,4,229.828888888889,FALSE,TRUE,2016-04-01
440590000,2016,4,371.854305555556,FALSE,TRUE,2016-04-01
440575000,2016,4,115.860138888889,FALSE,TRUE,2016-04-01
440053000,2014,10,150.442222222222,FALSE,FALSE,2014-10-01
440479000,2014,10,44.2065277777778,FALSE,FALSE,2014-10-01
553111761,2016,4,170.024722222222,FALSE,TRUE,2016-04-01
440595000,2016,4,516.795694444444,FALSE,TRUE,2016-04-01
440919000,2016,4,593.136944444444,FALSE,TRUE,2016-04-01
440623000,2016,4,358.999722222222,FALSE,TRUE,2016-04-01
440108000,2016,4,315.239722222222,FALSE,TRUE,2016-04-01
440765000,2016,4,4.03875,FALSE,TRUE,2016-04-01
538060005,2016,4,35.5452777777778,FALSE,TRUE,2016-04-01
338712000,2014,10,171.455833333333,FALSE,FALSE,2014-10-01
416574000,2016,4,89.5854166666667,FALSE,TRUE,2016-04-01
440648000,2016,4,313.063888888889,FALSE,TRUE,2016-04-01
412328728,2016,4,224.736388888889,FALSE,TRUE,2016-04-01
529676000,2016,4,169.585277777778,TRUE,TRUE,2016-04-01
412420892,2016,4,199.618055555556,FALSE,TRUE,2016-04-01
440620000,2016,3,379.09125,FALSE,TRUE,2016-03-01
440055000,2016,3,506.702916666667,FALSE,TRUE,2016-03-01
553111761,2016,3,190.228333333333,FALSE,TRUE,2016-03-01
735057565,2016,4,71.5509722222222,FALSE,TRUE,2016-04-01
548831000,2016,4,119.128333333333,FALSE,TRUE,2016-04-01
440823000,2014,9,14.4477777777778,FALSE,FALSE,2014-09-01
36764000,2016,4,148.574722222222,FALSE,TRUE,2016-04-01
440450000,2016,4,33.2777777777778,FALSE,TRUE,2016-04-01
367463000,2016,11,60.125,FALSE,TRUE,2016-11-01
529417000,2016,4,74.6440277777778,TRUE,TRUE,2016-04-01
440444000,2015,9,216.811527777778,FALSE,TRUE,2015-09-01
440492000,2015,9,42.1344444444445,FALSE,TRUE,2015-09-01
441166000,2015,9,112.679027777778,FALSE,TRUE,2015-09-01
440987000,2015,9,605.201805555556,FALSE,TRUE,2015-09-01
441645000,2015,9,697.522916666667,FALSE,TRUE,2015-09-01
441644000,2015,9,563.687638888889,FALSE,TRUE,2015-09-01
432507000,2015,9,248.085,FALSE,TRUE,2015-09-01
440780000,2015,9,680.812361111111,FALSE,TRUE,2015-09-01
338622000,2015,9,45.4223611111111,FALSE,TRUE,2015-09-01
440612000,2015,9,653.720694444445,FALSE,TRUE,2015-09-01
367666000,2015,9,217.187638888889,FALSE,TRUE,2015-09-01
440503000,2015,9,619.960138888889,FALSE,TRUE,2015-09-01
440933000,2015,9,670.624166666667,FALSE,TRUE,2015-09-01
416003803,2015,9,519.279861111111,FALSE,TRUE,2015-09-01
416004566,2015,9,609.582222222222,FALSE,TRUE,2015-09-01
416243700,2015,9,167.676388888889,FALSE,TRUE,2015-09-01
440770000,2015,9,660.394444444445,FALSE,TRUE,2015-09-01
553111761,2015,9,208.894027777778,FALSE,TRUE,2015-09-01
412695620,2015,9,298.201527777778,FALSE,TRUE,2015-09-01
440641000,2015,9,582.887222222222,FALSE,TRUE,2015-09-01
441812000,2015,9,433.690833333333,FALSE,TRUE,2015-09-01
440765000,2015,9,599.428888888889,FALSE,TRUE,2015-09-01
440952000,2015,9,341.476944444444,FALSE,TRUE,2015-09-01
440900000,2015,9,720.027638888889,FALSE,TRUE,2015-09-01
440941000,2015,9,432.697083333333,FALSE,TRUE,2015-09-01
441084000,2015,9,640.106666666667,FALSE,TRUE,2015-09-01
440954000,2015,9,549.894861111111,FALSE,TRUE,2015-09-01
440781000,2015,9,627.175277777778,FALSE,TRUE,2015-09-01
440894000,2015,9,569.765972222222,FALSE,TRUE,2015-09-01
440623000,2015,9,661.874722222222,FALSE,TRUE,2015-09-01
440584000,2015,9,639.122916666667,FALSE,TRUE,2015-09-01
440801000,2015,9,622.366111111111,FALSE,TRUE,2015-09-01
538060006,2014,5,12.08,FALSE,FALSE,2014-05-01
441930000,2014,5,48.5115277777778,FALSE,FALSE,2014-05-01
441374000,2014,5,637.879166666667,FALSE,FALSE,2014-05-01
440503000,2014,5,700.814166666667,FALSE,FALSE,2014-05-01
441680000,2014,5,663.605277777778,FALSE,FALSE,2014-05-01
440089000,2014,5,720.429305555556,FALSE,FALSE,2014-05-01
441645000,2014,5,704.552361111111,FALSE,FALSE,2014-05-01
512000061,2014,5,58.1088888888889,FALSE,FALSE,2014-05-01
520238000,2014,5,692.01625,FALSE,FALSE,2014-05-01
440648000,2014,5,648.668472222222,FALSE,FALSE,2014-05-01
440584000,2014,5,706.019444444444,FALSE,FALSE,2014-05-01
440894000,2014,5,587.002083333333,FALSE,FALSE,2014-05-01
440895000,2014,5,603.834305555555,FALSE,FALSE,2014-05-01
416004553,2014,5,669.840833333333,FALSE,FALSE,2014-05-01
440801000,2014,5,728.592222222222,FALSE,FALSE,2014-05-01
416003803,2014,5,578.095138888889,FALSE,FALSE,2014-05-01
416000179,2014,5,572.669166666667,FALSE,FALSE,2014-05-01
441812000,2014,5,526.655833333333,FALSE,FALSE,2014-05-01
441660000,2014,5,651.109444444444,FALSE,FALSE,2014-05-01
440751000,2014,5,605.623333333333,FALSE,FALSE,2014-05-01
440624000,2014,5,629.318611111111,FALSE,FALSE,2014-05-01
440778000,2014,5,653.853055555556,FALSE,FALSE,2014-05-01
440620000,2014,5,682.290277777778,FALSE,FALSE,2014-05-01
440765000,2014,5,553.177222222222,FALSE,FALSE,2014-05-01
440986000,2014,5,706.356388888889,FALSE,FALSE,2014-05-01
529417000,2014,5,51.1895833333333,TRUE,FALSE,2014-05-01
440574000,2014,5,457.833888888889,FALSE,FALSE,2014-05-01
440522000,2014,5,432.437916666667,FALSE,FALSE,2014-05-01
440628000,2014,5,680.807777777778,FALSE,FALSE,2014-05-01
440787000,2014,5,922.405833333333,FALSE,FALSE,2014-05-01
440654000,2014,10,22.9481944444444,FALSE,FALSE,2014-10-01
367463000,2015,4,270.226805555556,FALSE,TRUE,2015-04-01
441650000,2015,4,365.605,FALSE,TRUE,2015-04-01
440195000,2015,11,94.2818055555556,FALSE,TRUE,2015-11-01
553111750,2015,11,128.494166666667,FALSE,TRUE,2015-11-01
529414000,2014,9,16.6534722222222,TRUE,FALSE,2014-09-01
440704000,2014,11,309.357638888889,FALSE,FALSE,2014-11-01
553111744,2014,11,9.11416666666667,FALSE,FALSE,2014-11-01
735057565,2014,11,22.4520833333333,FALSE,FALSE,2014-11-01
367463000,2014,11,251.577777777778,FALSE,FALSE,2014-11-01
440195000,2014,11,135.528333333333,FALSE,FALSE,2014-11-01
441837000,2014,11,312.23,FALSE,FALSE,2014-11-01
224651000,2015,11,67.9456944444445,FALSE,TRUE,2015-11-01
510062000,2016,4,118.789722222222,FALSE,TRUE,2016-04-01
441066000,2016,4,40.3880555555556,FALSE,TRUE,2016-04-01
440108000,2014,5,284.167222222222,FALSE,FALSE,2014-05-01
441024000,2014,5,14.7765277777778,FALSE,FALSE,2014-05-01
440671000,2014,5,52.0681944444444,FALSE,FALSE,2014-05-01
412420582,2014,5,465.406111111111,FALSE,FALSE,2014-05-01
440782000,2015,9,356.2875,FALSE,TRUE,2015-09-01
452005511,2015,9,124.173472222222,FALSE,TRUE,2015-09-01
416000179,2015,9,572.152916666667,FALSE,TRUE,2015-09-01
416197600,2015,9,553.102777777778,FALSE,TRUE,2015-09-01
440195000,2015,9,160.458611111111,FALSE,TRUE,2015-09-01
441024000,2016,8,108.621666666667,FALSE,TRUE,2016-08-01
440542000,2014,10,26.5570833333333,FALSE,FALSE,2014-10-01
367666000,2016,3,175.875694444444,FALSE,TRUE,2016-03-01
338622000,2013,10,116.999444444444,FALSE,FALSE,2013-10-01
440462000,2013,10,20.6404166666667,FALSE,FALSE,2013-10-01
412420585,2013,10,579.855972222222,FALSE,FALSE,2013-10-01
440886000,2013,10,630.014444444445,FALSE,FALSE,2013-10-01
440636000,2013,10,668.978055555556,FALSE,FALSE,2013-10-01
440703000,2013,10,658.558888888889,FALSE,FALSE,2013-10-01
440807000,2013,10,607.568888888889,FALSE,FALSE,2013-10-01
416003854,2013,10,318.870416666667,FALSE,FALSE,2013-10-01
440089000,2013,10,667.569305555556,FALSE,FALSE,2013-10-01
416004507,2013,10,653.507638888889,FALSE,FALSE,2013-10-01
520238000,2013,10,642.590138888889,FALSE,FALSE,2013-10-01
440628000,2013,10,715.714722222222,FALSE,FALSE,2013-10-01
440782000,2013,10,699.233472222222,FALSE,FALSE,2013-10-01
440895000,2013,10,654.864027777778,FALSE,FALSE,2013-10-01
440992000,2013,10,621.207361111111,FALSE,FALSE,2013-10-01
529415000,2013,10,687.025138888889,TRUE,FALSE,2013-10-01
440503000,2013,10,549.006388888889,FALSE,FALSE,2013-10-01
440239000,2013,10,605.291666666667,FALSE,FALSE,2013-10-01
440788000,2013,10,724.353888888889,FALSE,FALSE,2013-10-01
440648000,2013,10,430.339722222222,FALSE,FALSE,2013-10-01
440584000,2013,10,683.8825,FALSE,FALSE,2013-10-01
441644000,2013,10,500.698055555556,FALSE,FALSE,2013-10-01
441660000,2013,10,637.677638888889,FALSE,FALSE,2013-10-01
441090000,2013,10,549.265694444445,FALSE,FALSE,2013-10-01
440810000,2013,10,628.699722222222,FALSE,FALSE,2013-10-01
529417000,2013,10,91.9151388888889,TRUE,FALSE,2013-10-01
440444000,2014,10,1.43680555555556,FALSE,FALSE,2014-10-01
441043000,2016,12,626.214861111111,FALSE,TRUE,2016-12-01
412371194,2016,12,27.0952777777778,FALSE,TRUE,2016-12-01
440236000,2016,12,420.303333333333,FALSE,TRUE,2016-12-01
440522000,2016,12,620.13125,FALSE,TRUE,2016-12-01
440787000,2016,12,728.820138888889,FALSE,TRUE,2016-12-01
440931000,2016,12,691.592777777778,FALSE,TRUE,2016-12-01
440773000,2016,12,650.150694444444,FALSE,TRUE,2016-12-01
441644000,2016,12,545.064305555556,FALSE,TRUE,2016-12-01
440503000,2016,12,580.738333333333,FALSE,TRUE,2016-12-01
440104000,2016,12,224.485,FALSE,TRUE,2016-12-01
510057000,2016,12,131.323194444444,FALSE,TRUE,2016-12-01
416004502,2016,12,610.416388888889,FALSE,TRUE,2016-12-01
416002596,2016,12,654.924583333333,FALSE,TRUE,2016-12-01
440941000,2016,12,675.2525,FALSE,TRUE,2016-12-01
412370007,2016,12,643.997777777778,FALSE,TRUE,2016-12-01
440781000,2016,12,549.089027777778,FALSE,TRUE,2016-12-01
432507000,2016,12,208.766111111111,FALSE,TRUE,2016-12-01
441869000,2016,12,486.332222222222,FALSE,TRUE,2016-12-01
440239000,2016,12,643.72125,FALSE,TRUE,2016-12-01
538060005,2016,12,206.753055555556,FALSE,TRUE,2016-12-01
416003756,2016,12,681.974583333333,FALSE,TRUE,2016-12-01
440055000,2016,12,589.305972222222,FALSE,TRUE,2016-12-01
440590000,2016,12,611.192777777778,FALSE,TRUE,2016-12-01
441098000,2016,12,656.277916666667,FALSE,TRUE,2016-12-01
416004565,2016,12,712.917916666667,FALSE,TRUE,2016-12-01
441018000,2016,12,635.985,FALSE,TRUE,2016-12-01
440620000,2016,12,736.322083333333,FALSE,TRUE,2016-12-01
440886000,2016,12,710.715416666667,FALSE,TRUE,2016-12-01
441024000,2016,12,222.037083333333,FALSE,TRUE,2016-12-01
529686000,2015,9,51.0352777777778,TRUE,TRUE,2015-09-01
365878412,2015,4,158.1925,FALSE,TRUE,2015-04-01
440053000,2016,3,2.86444444444444,FALSE,TRUE,2016-03-01
412371179,2016,4,46.9888888888889,FALSE,TRUE,2016-04-01
440462000,2014,5,10.5280555555556,FALSE,FALSE,2014-05-01
440656000,2014,5,320.543888888889,FALSE,FALSE,2014-05-01
440479000,2014,5,25.6868055555556,FALSE,FALSE,2014-05-01
224651000,2016,10,2.52805555555556,FALSE,TRUE,2016-10-01
440671000,2015,11,14.9816666666667,FALSE,TRUE,2015-11-01
440821000,2016,12,470.523194444444,FALSE,TRUE,2016-12-01
529413000,2014,9,0.4125,TRUE,FALSE,2014-09-01
338712000,2014,5,3.45361111111111,FALSE,FALSE,2014-05-01
529440000,2014,5,23.3809722222222,TRUE,FALSE,2014-05-01
440778000,2016,4,12.0719444444444,FALSE,TRUE,2016-04-01
224651000,2015,9,19.6429166666667,FALSE,TRUE,2015-09-01
440584000,2015,11,242.04625,FALSE,TRUE,2015-11-01
452005511,2014,5,30.5788888888889,FALSE,FALSE,2014-05-01
440920000,2015,9,15.9229166666667,FALSE,TRUE,2015-09-01
440954000,2015,4,205.591666666667,FALSE,TRUE,2015-04-01
350107000,2015,4,181.422777777778,FALSE,TRUE,2015-04-01
338622000,2015,4,174.905277777778,FALSE,TRUE,2015-04-01
224651000,2016,12,153.322638888889,FALSE,TRUE,2016-12-01
416210600,2016,12,217.935833333333,FALSE,TRUE,2016-12-01
412420892,2016,12,507.881944444444,FALSE,TRUE,2016-12-01
440574000,2016,12,308.13375,FALSE,TRUE,2016-12-01
413278000,2016,12,139.712083333333,FALSE,TRUE,2016-12-01
367463000,2016,12,137.207222222222,FALSE,TRUE,2016-12-01
529783000,2014,11,1.50194444444444,TRUE,FALSE,2014-11-01
412371179,2016,7,639.429305555556,FALSE,TRUE,2016-07-01
440104000,2016,7,275.729305555556,FALSE,TRUE,2016-07-01
441251000,2016,7,662.175416666667,FALSE,TRUE,2016-07-01
412370007,2016,7,424.873611111111,FALSE,TRUE,2016-07-01
441811000,2016,7,662.310833333333,FALSE,TRUE,2016-07-01
441650000,2016,7,618.276111111111,FALSE,TRUE,2016-07-01
440647000,2016,7,579.397638888889,FALSE,TRUE,2016-07-01
440900000,2016,7,676.186666666667,FALSE,TRUE,2016-07-01
440963000,2016,7,515.56375,FALSE,TRUE,2016-07-01
441660000,2016,7,612.700833333333,FALSE,TRUE,2016-07-01
441018000,2016,7,631.878194444445,FALSE,TRUE,2016-07-01
440045000,2016,7,696.875138888889,FALSE,TRUE,2016-07-01
440656000,2016,7,390.789861111111,FALSE,TRUE,2016-07-01
440542000,2016,7,111.417222222222,FALSE,TRUE,2016-07-01
440233000,2016,7,230.222638888889,FALSE,TRUE,2016-07-01
440931000,2016,7,593.8175,FALSE,TRUE,2016-07-01
440920000,2016,7,608.105555555555,FALSE,TRUE,2016-07-01
440648000,2016,7,685.802222222222,FALSE,TRUE,2016-07-01
416004501,2016,7,509.57125,FALSE,TRUE,2016-07-01
440894000,2016,7,468.724722222222,FALSE,TRUE,2016-07-01
440788000,2016,7,543.811111111111,FALSE,TRUE,2016-07-01
416243700,2016,7,261.469444444444,FALSE,TRUE,2016-07-01
416898000,2016,7,174.412777777778,FALSE,TRUE,2016-07-01
440575000,2016,7,373.365972222222,FALSE,TRUE,2016-07-01
440935000,2016,7,475.348611111111,FALSE,TRUE,2016-07-01
440941000,2016,7,622.8,FALSE,TRUE,2016-07-01
440645000,2016,7,687.947638888889,FALSE,TRUE,2016-07-01
440780000,2016,7,662.910972222222,FALSE,TRUE,2016-07-01
440646000,2016,7,669.830694444444,FALSE,TRUE,2016-07-01
441374000,2015,11,5.20222222222222,FALSE,TRUE,2015-11-01
440801000,2015,8,542.028611111111,FALSE,TRUE,2015-08-01
440992000,2015,8,659.852361111111,FALSE,TRUE,2015-08-01
440623000,2015,8,699.408472222222,FALSE,TRUE,2015-08-01
413278000,2015,8,365.345138888889,FALSE,TRUE,2015-08-01
441166000,2015,8,228.9825,FALSE,TRUE,2015-08-01
441930000,2015,8,262.840555555556,FALSE,TRUE,2015-08-01
440503000,2015,8,665.443888888889,FALSE,TRUE,2015-08-01
440246000,2015,8,660.17,FALSE,TRUE,2015-08-01
36764000,2015,8,163.960972222222,FALSE,TRUE,2015-08-01
441043000,2015,8,598.732777777778,FALSE,TRUE,2015-08-01
440820000,2015,8,575.239861111111,FALSE,TRUE,2015-08-01
548831000,2015,8,279.626527777778,FALSE,TRUE,2015-08-01
440986000,2015,8,616.109027777778,FALSE,TRUE,2015-08-01
441374000,2015,8,686.183472222222,FALSE,TRUE,2015-08-01
440236000,2015,8,688.419583333333,FALSE,TRUE,2015-08-01
440792000,2015,8,584.449027777778,FALSE,TRUE,2015-08-01
416002596,2015,8,206.312361111111,FALSE,TRUE,2015-08-01
412370007,2015,8,711.609722222222,FALSE,TRUE,2015-08-01
412985000,2015,8,355.140277777778,FALSE,TRUE,2015-08-01
416004409,2015,8,479.465138888889,FALSE,TRUE,2015-08-01
440926000,2015,8,703.570694444444,FALSE,TRUE,2015-08-01
441098000,2015,8,699.893472222222,FALSE,TRUE,2015-08-01
440590000,2015,8,651.318194444444,FALSE,TRUE,2015-08-01
441812000,2015,8,546.115833333333,FALSE,TRUE,2015-08-01
416003709,2015,8,594.453055555555,FALSE,TRUE,2015-08-01
441811000,2015,8,162.804583333333,FALSE,TRUE,2015-08-01
440617000,2015,8,608.3725,FALSE,TRUE,2015-08-01
529469000,2015,8,54.7233333333333,TRUE,TRUE,2015-08-01
440886000,2015,8,657.596944444445,FALSE,TRUE,2015-08-01
440654000,2015,8,619.177638888889,FALSE,TRUE,2015-08-01
441645000,2015,10,713.588888888889,FALSE,TRUE,2015-10-01
440089000,2015,10,552.580138888889,FALSE,TRUE,2015-10-01
412420585,2015,10,522.729861111111,FALSE,TRUE,2015-10-01
412328728,2015,10,520.908611111111,FALSE,TRUE,2015-10-01
440807000,2015,10,665.460694444444,FALSE,TRUE,2015-10-01
520238000,2015,10,519.293888888889,FALSE,TRUE,2015-10-01
367666000,2015,10,267.340416666667,FALSE,TRUE,2015-10-01
412331033,2015,10,653.543611111111,FALSE,TRUE,2015-10-01
412371179,2015,10,425.044166666667,FALSE,TRUE,2015-10-01
416004502,2015,10,253.480555555556,FALSE,TRUE,2015-10-01
538060004,2015,10,245.141944444444,FALSE,TRUE,2015-10-01
440895000,2015,10,680.151111111111,FALSE,TRUE,2015-10-01
553111750,2015,10,54.3259722222222,FALSE,TRUE,2015-10-01
553111738,2015,10,227.338194444444,FALSE,TRUE,2015-10-01
553111744,2015,10,96.8594444444444,FALSE,TRUE,2015-10-01
416004552,2015,10,703.771944444445,FALSE,TRUE,2015-10-01
441837000,2015,10,98.4322222222222,FALSE,TRUE,2015-10-01
441066000,2015,10,104.64375,FALSE,TRUE,2015-10-01
416003709,2015,10,580.739722222222,FALSE,TRUE,2015-10-01
416004565,2015,10,611.9125,FALSE,TRUE,2015-10-01
440704000,2015,10,664.712777777778,FALSE,TRUE,2015-10-01
440858000,2015,10,691.741388888889,FALSE,TRUE,2015-10-01
440992000,2015,10,698.431527777778,FALSE,TRUE,2015-10-01
416004501,2015,10,477.89625,FALSE,TRUE,2015-10-01
440986000,2015,10,638.060138888889,FALSE,TRUE,2015-10-01
440623000,2015,10,494.274861111111,FALSE,TRUE,2015-10-01
440900000,2015,10,665.137777777778,FALSE,TRUE,2015-10-01
441660000,2015,10,577.796944444444,FALSE,TRUE,2015-10-01
416004553,2015,10,570.120972222222,FALSE,TRUE,2015-10-01
440055000,2015,10,740.712777777778,FALSE,TRUE,2015-10-01
440821000,2015,10,693.087638888889,FALSE,TRUE,2015-10-01
440654000,2015,10,586.865972222222,FALSE,TRUE,2015-10-01
440781000,2015,10,532.649027777778,FALSE,TRUE,2015-10-01
440780000,2015,10,677.824305555555,FALSE,TRUE,2015-10-01
441811000,2015,10,691.703055555556,FALSE,TRUE,2015-10-01
416898000,2015,3,210.675,FALSE,TRUE,2015-03-01
440954000,2015,3,484.613611111111,FALSE,TRUE,2015-03-01
440705000,2015,3,412.650694444444,FALSE,TRUE,2015-03-01
413278000,2015,3,117.232777777778,FALSE,TRUE,2015-03-01
416004552,2015,3,617.505,FALSE,TRUE,2015-03-01
440933000,2015,3,665.392916666667,FALSE,TRUE,2015-03-01
440108000,2015,3,342.309305555556,FALSE,TRUE,2015-03-01
440617000,2015,3,255.553333333333,FALSE,TRUE,2015-03-01
440549000,2015,3,584.489305555555,FALSE,TRUE,2015-03-01
440780000,2015,3,648.959722222222,FALSE,TRUE,2015-03-01
440595000,2015,3,404.48875,FALSE,TRUE,2015-03-01
440641000,2015,3,508.823888888889,FALSE,TRUE,2015-03-01
440788000,2015,3,507.3325,FALSE,TRUE,2015-03-01
440807000,2015,3,416.281388888889,FALSE,TRUE,2015-03-01
440604000,2015,3,520.190833333333,FALSE,TRUE,2015-03-01
440782000,2015,3,705.770694444444,FALSE,TRUE,2015-03-01
412370007,2015,3,698.150416666667,FALSE,TRUE,2015-03-01
440053000,2015,3,132.74,FALSE,TRUE,2015-03-01
529695000,2015,3,203.15625,TRUE,TRUE,2015-03-01
440781000,2015,3,493.656527777778,FALSE,TRUE,2015-03-01
412695640,2015,3,470.632222222222,FALSE,TRUE,2015-03-01
529729000,2015,3,246.502777777778,TRUE,TRUE,2015-03-01
440584000,2015,3,634.1,FALSE,TRUE,2015-03-01
440703000,2015,3,606.890694444445,FALSE,TRUE,2015-03-01
440704000,2015,3,485.547361111111,FALSE,TRUE,2015-03-01
440575000,2015,9,202.127777777778,FALSE,TRUE,2015-09-01
440823000,2015,8,97.0333333333333,FALSE,TRUE,2015-08-01
440624000,2015,8,615.298333333333,FALSE,TRUE,2015-08-01
412695620,2015,8,303.289305555556,FALSE,TRUE,2015-08-01
441869000,2015,8,606.350972222222,FALSE,TRUE,2015-08-01
440705000,2015,8,567.886944444444,FALSE,TRUE,2015-08-01
416233600,2015,8,282.144722222222,FALSE,TRUE,2015-08-01
365878412,2015,8,43.8972222222222,FALSE,TRUE,2015-08-01
440239000,2015,8,480.135416666667,FALSE,TRUE,2015-08-01
440053000,2015,8,70.4563888888889,FALSE,TRUE,2015-08-01
441493000,2015,8,134.194305555556,FALSE,TRUE,2015-08-01
440233000,2015,8,225.672083333333,FALSE,TRUE,2015-08-01
440195000,2015,8,134.045694444444,FALSE,TRUE,2015-08-01
412420582,2015,8,548.274444444444,FALSE,TRUE,2015-08-01
416197600,2015,8,109.967638888889,FALSE,TRUE,2015-08-01
338622000,2015,8,236.747083333333,FALSE,TRUE,2015-08-01
538060005,2015,8,358.889722222222,FALSE,TRUE,2015-08-01
441930000,2015,3,194.303611111111,FALSE,TRUE,2015-03-01
529440000,2015,3,116.246944444444,TRUE,TRUE,2015-03-01
440552000,2015,3,9.83638888888889,FALSE,TRUE,2015-03-01
553111712,2015,3,111.905416666667,FALSE,TRUE,2015-03-01
440574000,2015,3,278.378194444444,FALSE,TRUE,2015-03-01
512000089,2015,3,161.545416666667,FALSE,TRUE,2015-03-01
365878412,2015,3,408.104027777778,FALSE,TRUE,2015-03-01
350107000,2015,3,79.6916666666667,FALSE,TRUE,2015-03-01
440239000,2015,3,143.279444444444,FALSE,TRUE,2015-03-01
440820000,2015,3,337.962777777778,FALSE,TRUE,2015-03-01
440823000,2016,7,243.662083333333,FALSE,TRUE,2016-07-01
441098000,2015,12,724.830694444444,FALSE,TRUE,2015-12-01
416004409,2015,12,179.118333333333,FALSE,TRUE,2015-12-01
440646000,2015,12,694.574861111111,FALSE,TRUE,2015-12-01
416210600,2015,12,397.837777777778,FALSE,TRUE,2015-12-01
416000179,2015,12,640.98375,FALSE,TRUE,2015-12-01
440820000,2015,12,695.427638888889,FALSE,TRUE,2015-12-01
416004565,2015,12,606.379305555556,FALSE,TRUE,2015-12-01
416004502,2015,12,304.168333333333,FALSE,TRUE,2015-12-01
412695640,2015,12,660.383472222222,FALSE,TRUE,2015-12-01
440236000,2015,12,709.119583333333,FALSE,TRUE,2015-12-01
440920000,2015,12,618.907777777778,FALSE,TRUE,2015-12-01
440517000,2015,12,713.058611111111,FALSE,TRUE,2015-12-01
440612000,2015,12,681.237222222222,FALSE,TRUE,2015-12-01
440963000,2015,12,699.172361111111,FALSE,TRUE,2015-12-01
520217000,2015,12,523.086666666667,FALSE,TRUE,2015-12-01
441084000,2015,12,712.696388888889,FALSE,TRUE,2015-12-01
440801000,2015,12,690.620138888889,FALSE,TRUE,2015-12-01
440703000,2015,12,743.413055555556,FALSE,TRUE,2015-12-01
441812000,2015,12,687.510694444444,FALSE,TRUE,2015-12-01
416243700,2015,12,180.320972222222,FALSE,TRUE,2015-12-01
440542000,2015,12,157.387777777778,FALSE,TRUE,2015-12-01
412331033,2015,12,673.607916666666,FALSE,TRUE,2015-12-01
441811000,2015,12,632.960833333333,FALSE,TRUE,2015-12-01
440858000,2015,12,723.791805555556,FALSE,TRUE,2015-12-01
440770000,2015,12,163.911666666667,FALSE,TRUE,2015-12-01
529686000,2015,12,149.994722222222,TRUE,TRUE,2015-12-01
510057000,2015,12,217.506527777778,FALSE,TRUE,2015-12-01
440894000,2015,12,700.165694444445,FALSE,TRUE,2015-12-01
529729000,2015,12,16.0531944444444,TRUE,TRUE,2015-12-01
440858000,2016,1,620.16125,FALSE,TRUE,2016-01-01
416004553,2016,1,180.980416666667,FALSE,TRUE,2016-01-01
440987000,2016,1,522.401111111111,FALSE,TRUE,2016-01-01
440809000,2016,1,427.824027777778,FALSE,TRUE,2016-01-01
441084000,2016,1,652.923333333334,FALSE,TRUE,2016-01-01
440503000,2016,1,334.833888888889,FALSE,TRUE,2016-01-01
440935000,2016,1,492.132777777778,FALSE,TRUE,2016-01-01
441098000,2016,1,544.307222222222,FALSE,TRUE,2016-01-01
441645000,2016,1,682.165277777778,FALSE,TRUE,2016-01-01
412331033,2016,1,489.721388888889,FALSE,TRUE,2016-01-01
441869000,2016,1,189.50375,FALSE,TRUE,2016-01-01
