year,month,lat_bin,lon_bin,total_fishing_hours
2016.0,2.0,16.7,-116.9,1.6059722222222221
2015.0,7.0,19.7,-111.5,2.4318055555555556
2015.0,7.0,20.8,-114.8,0.16361111111111112
2015.0,7.0,20.9,-114.8,0.5444444444444444
2015.0,7.0,20.9,-110.4,4.017083333333333
2014.0,8.0,18.3,-109.9,8.941388888888895
2015.0,6.0,19.8,-110.9,0.5073611111111112
2015.0,7.0,19.0,-112.2,13.765694444444444
2015.0,7.0,20.1,-110.4,1.5147222222222223
2015.0,7.0,20.2,-110.1,10.659027777777776
2015.0,7.0,20.2,-109.9,5.1483333333333325
2014.0,8.0,17.5,-113.0,3.0300000000000002
2014.0,11.0,19.0,-112.5,0.8119444444444446
2015.0,7.0,18.8,-112.1,5.195694444444444
2015.0,7.0,21.1,-112.0,10.682083333333335
2015.0,7.0,21.0,-112.0,3.773194444444444
2015.0,3.0,19.5,-114.8,2.8818055555555557
2015.0,2.0,17.9,-112.4,0.7899999999999999
2016.0,2.0,21.4,-113.7,2.084722222222222
2016.0,2.0,21.6,-115.3,3.5322222222222215
2015.0,8.0,18.2,-115.6,3.263611111111111
2015.0,8.0,18.4,-115.7,0.07097222222222221
2015.0,4.0,17.2,-115.3,2.6493055555555562
2016.0,2.0,18.5,-116.4,1.5502777777777779
2015.0,5.0,19.8,-108.0,1.9206944444444445
2015.0,4.0,18.0,-111.8,0.09583333333333333
2015.0,5.0,21.5,-113.8,0.24569444444444444
2015.0,6.0,19.4,-110.9,3.440555555555555
2015.0,6.0,19.6,-110.9,4.847777777777778
2016.0,2.0,16.4,-115.8,2.0805555555555557
2016.0,2.0,18.4,-113.0,3.758194444444444
2016.0,2.0,18.4,-112.9,3.490416666666667
2014.0,4.0,17.2,-108.2,0.8956944444444443
2014.0,4.0,17.3,-108.2,2.1969444444444446
2015.0,1.0,18.1,-112.8,3.8145833333333328
2016.0,3.0,19.7,-108.3,1.9515277777777778
2015.0,4.0,17.0,-112.6,7.175000000000001
2015.0,4.0,17.4,-112.6,4.420972222222222
2015.0,4.0,17.2,-112.5,4.401111111111111
2014.0,4.0,17.2,-108.1,1.822361111111111
2015.0,6.0,19.4,-111.8,5.658472222222222
2014.0,4.0,17.3,-108.1,4.572361111111111
2015.0,3.0,17.1,-112.9,4.068472222222223
2016.0,6.0,17.6,-112.4,8.103888888888886
2015.0,6.0,19.6,-110.3,0.8029166666666665
2014.0,11.0,17.2,-114.1,7.415416666666665
2014.0,11.0,17.2,-114.2,5.738194444444445
2015.0,7.0,20.2,-111.2,5.228888888888892
2015.0,7.0,20.4,-109.3,0.6301388888888888
2015.0,7.0,20.6,-109.9,3.9184722222222215
2015.0,7.0,20.6,-110.5,3.1973611111111113
2015.0,7.0,21.1,-111.6,6.058750000000001
2015.0,7.0,19.5,-110.2,3.064166666666667
2015.0,7.0,20.5,-110.2,13.32861111111111
2015.0,7.0,21.8,-114.6,1.8945833333333333
2015.0,6.0,17.1,-108.9,0.36611111111111116
2015.0,6.0,17.1,-109.0,0.35138888888888886
2014.0,4.0,16.8,-110.6,3.6055555555555556
2014.0,4.0,17.5,-109.2,1.8234722222222222
2014.0,4.0,17.0,-111.8,2.8597222222222225
2014.0,4.0,17.3,-112.3,1.3555555555555556
2016.0,6.0,16.2,-113.7,2.5337500000000004
2016.0,6.0,16.5,-114.2,0.8184722222222223
2016.0,6.0,16.5,-113.6,2.3847222222222224
2016.0,6.0,16.6,-113.9,5.396250000000001
2016.0,6.0,17.6,-113.1,2.245
2016.0,6.0,18.3,-113.4,5.34875
2016.0,6.0,20.3,-116.5,11.758611111111112
2015.0,6.0,16.0,-113.3,0.4526388888888889
2015.0,6.0,17.8,-113.6,0.3779166666666667
2015.0,6.0,19.4,-111.7,2.1054166666666667
2015.0,3.0,17.6,-113.7,0.48708333333333337
2015.0,3.0,16.4,-112.4,0.5672222222222224
2015.0,6.0,16.1,-113.3,2.0216666666666665
2015.0,3.0,18.3,-114.8,0.9927777777777779
2015.0,3.0,17.4,-112.4,3.9725
2015.0,6.0,19.3,-109.0,2.3655555555555554
2015.0,6.0,19.8,-110.7,2.831111111111111
2015.0,6.0,20.0,-110.6,0.5604166666666667
2016.0,6.0,18.6,-112.6,10.673055555555555
2016.0,6.0,19.9,-109.9,3.566666666666667
2016.0,1.0,16.5,-114.3,2.9520833333333334
2016.0,1.0,16.7,-114.0,5.9601388888888875
2015.0,1.0,16.2,-111.9,0.5841666666666667
2015.0,7.0,19.1,-112.1,2.814166666666666
2016.0,6.0,16.1,-116.7,1.7681944444444444
2016.0,6.0,16.3,-116.6,0.88625
2016.0,6.0,16.4,-116.6,1.631527777777778
2015.0,4.0,20.8,-111.4,0.18083333333333335
2015.0,4.0,21.0,-111.0,1.7438888888888884
2014.0,8.0,16.2,-110.1,2.7418055555555556
2015.0,1.0,16.5,-111.8,1.1015277777777779
2016.0,2.0,18.3,-115.9,5.666250000000002
2016.0,2.0,18.9,-116.4,2.6723611111111114
2015.0,8.0,18.3,-116.8,9.545972222222222
2015.0,8.0,19.3,-109.5,7.077916666666668
2015.0,8.0,19.3,-109.6,4.065138888888889
2015.0,8.0,20.7,-110.7,5.896111111111112
2015.0,8.0,20.9,-110.6,4.056805555555555
2014.0,4.0,17.1,-111.3,0.9222222222222223
2014.0,4.0,17.2,-111.5,2.772361111111111
2015.0,8.0,19.2,-109.3,2.5541666666666667
2015.0,1.0,18.0,-115.5,0.6223611111111111
2014.0,8.0,17.6,-110.7,1.7336111111111112
2014.0,8.0,21.2,-109.7,3.1915277777777775
2016.0,6.0,17.3,-113.7,3.9447222222222225
2016.0,6.0,17.7,-115.6,1.6590277777777778
2016.0,6.0,17.8,-113.2,1.2402777777777776
2016.0,6.0,17.8,-113.0,0.8220833333333334
2015.0,6.0,18.9,-111.6,5.022083333333333
2015.0,6.0,21.0,-112.4,1.8181944444444444
2015.0,3.0,17.8,-113.5,0.47347222222222224
2015.0,3.0,18.0,-112.2,2.227777777777778
2016.0,6.0,17.9,-111.8,6.755555555555556
2016.0,6.0,17.9,-113.4,0.18569444444444444
2016.0,6.0,18.0,-112.8,0.45013888888888887
2015.0,3.0,18.1,-112.0,0.2875
2015.0,7.0,20.2,-114.6,11.644583333333332
2015.0,7.0,20.4,-112.3,4.998888888888889
2015.0,7.0,20.5,-111.6,2.560138888888889
2015.0,7.0,20.6,-112.8,2.7984722222222227
2015.0,7.0,20.7,-111.4,2.0555555555555554
2015.0,7.0,20.7,-111.9,3.269861111111111
2015.0,7.0,20.7,-112.4,0.07208333333333333
2015.0,7.0,20.8,-111.4,3.134722222222222
2015.0,7.0,20.8,-112.1,6.6970833333333335
2015.0,7.0,20.8,-111.9,5.144722222222223
2015.0,7.0,21.4,-111.3,2.089722222222222
2015.0,7.0,21.9,-111.9,2.9686111111111115
2015.0,7.0,21.9,-111.5,2.3581944444444445
2015.0,7.0,22.0,-111.5,8.545972222222222
2014.0,8.0,16.1,-111.0,0.8643055555555555
2016.0,6.0,16.9,-116.0,0.5754166666666667
2016.0,6.0,19.0,-116.6,1.2375
2016.0,6.0,19.2,-116.7,0.5606944444444444
2016.0,6.0,19.2,-116.9,0.41374999999999995
2016.0,2.0,18.6,-116.5,1.6766666666666667
2016.0,2.0,19.4,-116.4,5.613750000000002
2016.0,2.0,17.2,-116.9,0.33152777777777775
2014.0,7.0,19.9,-113.4,0.48777777777777775
2016.0,2.0,18.6,-117.0,7.834722222222224
2016.0,2.0,18.9,-116.5,2.905555555555556
2016.0,2.0,19.2,-116.7,4.412222222222222
2016.0,2.0,17.1,-117.0,8.798333333333334
2016.0,2.0,17.6,-116.2,1.7281944444444444
2016.0,2.0,18.3,-117.0,3.6052777777777782
2016.0,2.0,18.3,-115.6,0.3844444444444444
2016.0,2.0,18.5,-115.5,0.31986111111111115
2016.0,2.0,18.5,-115.4,1.551111111111111
2016.0,2.0,18.6,-115.6,4.136666666666667
2015.0,6.0,19.5,-111.6,3.9370833333333333
2016.0,6.0,17.3,-115.4,2.4500000000000006
2016.0,6.0,20.2,-116.4,4.156805555555555
2015.0,6.0,19.7,-111.6,4.4165277777777785
2016.0,6.0,20.0,-116.9,2.5245833333333327
2016.0,6.0,20.3,-116.4,1.6152777777777778
2013.0,8.0,18.2,-113.4,1.8029166666666665
2014.0,7.0,21.7,-111.9,4.730555555555556
2015.0,4.0,20.0,-111.0,0.5197222222222222
2015.0,4.0,20.1,-111.1,1.8370833333333334
2016.0,7.0,21.3,-110.0,1.06125
2016.0,1.0,16.7,-115.2,1.1347222222222222
2016.0,1.0,17.4,-114.7,2.8647222222222224
2016.0,1.0,17.4,-115.5,5.949583333333333
2016.0,1.0,17.5,-115.5,4.36375
2016.0,1.0,17.7,-115.8,2.0159722222222225
2016.0,1.0,17.8,-116.0,4.197222222222222
2016.0,1.0,20.7,-115.5,16.45916666666667
2014.0,10.0,16.9,-110.9,1.1340277777777776
2016.0,1.0,17.6,-115.1,0.6470833333333332
2014.0,4.0,16.3,-109.9,1.8359722222222223
2015.0,6.0,20.3,-116.9,3.1556944444444444
2015.0,6.0,20.4,-116.9,4.69486111111111
2014.0,7.0,20.5,-111.4,9.116388888888888
2014.0,4.0,17.3,-111.5,2.6791666666666667
2014.0,4.0,17.2,-111.1,1.7956944444444445
2014.0,4.0,17.1,-110.9,1.5291666666666668
2014.0,7.0,19.4,-111.9,5.400138888888889
2014.0,8.0,19.2,-112.1,1.8261111111111112
2014.0,8.0,19.2,-112.0,2.365138888888889
2014.0,7.0,20.5,-110.1,3.259583333333333
2014.0,7.0,20.6,-110.2,1.808472222222222
2016.0,2.0,16.2,-116.1,4.116944444444444
2015.0,4.0,20.5,-111.5,4.193194444444444
2015.0,7.0,19.6,-110.5,0.33625000000000005
2015.0,7.0,19.8,-109.1,3.3647222222222224
2015.0,7.0,20.4,-109.2,0.8726388888888889
2015.0,8.0,20.6,-110.6,1.9883333333333333
2014.0,7.0,19.5,-114.0,0.9115277777777777
2014.0,7.0,19.7,-112.4,5.084027777777778
2016.0,1.0,16.9,-113.7,2.2422222222222237
2016.0,1.0,17.1,-114.8,2.3922222222222222
2016.0,1.0,17.4,-113.1,1.9986111111111111
2016.0,1.0,17.5,-114.0,13.513472222222223
2016.0,1.0,20.6,-115.5,1.592083333333333
2016.0,1.0,21.6,-114.9,1.1441666666666668
2015.0,2.0,18.3,-112.3,0.6154166666666667
2015.0,2.0,18.3,-114.9,0.26166666666666666
2016.0,2.0,18.1,-115.3,0.2247222222222222
2016.0,2.0,18.8,-115.7,1.180972222222222
2015.0,7.0,19.9,-108.6,9.449722222222222
2015.0,7.0,20.4,-109.6,0.5416666666666667
2015.0,7.0,20.5,-108.5,1.7470833333333333
2016.0,2.0,20.8,-110.7,0.7098611111111112
2015.0,2.0,19.5,-111.7,2.6054166666666667
2015.0,2.0,19.6,-111.5,3.1919444444444447
2015.0,7.0,20.3,-109.7,4.692222222222223
2015.0,7.0,20.6,-108.0,4.258194444444444
2015.0,7.0,21.0,-110.1,10.379722222222226
2014.0,8.0,21.6,-115.3,1.9886111111111113
2014.0,7.0,20.3,-109.5,9.884027777777778
2015.0,7.0,18.9,-112.2,0.86375
2015.0,7.0,21.1,-111.7,2.293055555555555
2015.0,7.0,21.3,-112.4,5.937916666666666
2015.0,7.0,22.0,-109.7,1.7706944444444446
2015.0,6.0,16.0,-108.1,7.571805555555555
2014.0,4.0,17.7,-110.8,1.8819444444444446
2014.0,4.0,17.6,-110.5,3.5609722222222224
2015.0,7.0,20.0,-110.1,6.601111111111112
2015.0,7.0,20.2,-108.0,2.047083333333333
2015.0,7.0,20.4,-110.0,2.3162499999999997
2015.0,7.0,19.5,-113.1,5.3254166666666665
2015.0,7.0,20.2,-114.4,10.818472222222223
2015.0,7.0,20.5,-110.4,1.6851388888888887
2015.0,7.0,20.7,-109.7,2.3276388888888886
2015.0,7.0,20.8,-109.8,5.1433333333333335
2015.0,7.0,20.8,-109.7,2.012083333333333
2015.0,7.0,21.0,-109.7,1.171111111111111
2015.0,6.0,20.0,-111.2,3.596944444444445
2014.0,7.0,21.3,-112.9,3.78625
2015.0,7.0,20.2,-114.2,0.44180555555555556
2015.0,7.0,18.4,-115.5,1.3779166666666667
2015.0,7.0,19.2,-115.5,0.35847222222222225
2015.0,7.0,19.7,-112.3,2.2944444444444443
2015.0,7.0,19.7,-115.4,3.8073611111111108
2015.0,7.0,20.2,-113.4,2.688888888888889
2015.0,7.0,20.8,-111.5,1.397361111111111
2015.0,7.0,21.2,-110.1,1.0706944444444444
2015.0,7.0,20.1,-112.7,6.343333333333335
2015.0,7.0,20.5,-111.8,5.968194444444444
2015.0,7.0,20.7,-114.3,0.7044444444444444
2015.0,7.0,21.2,-109.9,4.054722222222223
2015.0,2.0,18.8,-113.5,11.863611111111112
2016.0,2.0,16.2,-116.3,4.287916666666666
2016.0,2.0,19.3,-115.8,0.34902777777777777
2014.0,7.0,20.1,-111.1,3.930972222222222
2014.0,4.0,16.5,-108.6,3.712083333333333
2014.0,4.0,16.7,-108.6,0.9904166666666667
2014.0,7.0,20.5,-111.6,1.233611111111111
2014.0,7.0,20.6,-111.7,0.5362499999999999
2014.0,7.0,21.3,-111.9,0.9233333333333333
2014.0,4.0,16.3,-108.7,1.8056944444444443
2014.0,7.0,20.7,-112.6,6.313472222222222
2014.0,7.0,20.7,-112.5,4.787777777777778
2014.0,7.0,21.6,-112.1,3.9004166666666666
2013.0,2.0,16.7,-108.5,4.766944444444445
2013.0,2.0,16.2,-109.8,2.2763888888888886
2013.0,2.0,17.1,-108.4,4.230833333333333
2014.0,7.0,21.6,-112.3,2.546666666666667
2014.0,7.0,21.8,-112.5,0.025
2012.0,2.0,18.3,-114.7,0.7144444444444444
2016.0,9.0,16.2,-110.5,8.509166666666667
2016.0,9.0,16.3,-110.1,8.814861111111112
2016.0,9.0,16.4,-110.2,4.030694444444444
2016.0,9.0,16.0,-110.0,10.75
2016.0,9.0,16.8,-109.7,1.6265277777777776
2016.0,9.0,17.6,-110.6,2.7631944444444443
2016.0,9.0,18.4,-109.7,0.3486111111111111
2016.0,9.0,19.5,-110.1,2.05125
2016.0,9.0,19.8,-110.7,7.012222222222224
2016.0,10.0,20.0,-110.0,2.0734722222222217
2016.0,10.0,20.4,-109.9,4.4622222222222225
2016.0,9.0,16.2,-110.4,5.348194444444445
2016.0,9.0,16.6,-110.5,3.0331944444444443
2016.0,10.0,17.9,-109.0,1.0587499999999999
2016.0,10.0,17.9,-110.0,1.187361111111111
2016.0,10.0,20.0,-110.1,0.03263888888888889
2016.0,9.0,16.8,-110.7,1.0552777777777778
2016.0,9.0,16.3,-109.6,0.48472222222222217
2016.0,10.0,16.6,-109.8,2.315138888888889
2016.0,10.0,18.3,-109.9,5.2683333333333335
2016.0,10.0,18.6,-108.7,1.2665277777777777
2016.0,9.0,20.4,-110.6,0.5163888888888889
2016.0,9.0,20.7,-110.2,0.8441666666666667
2016.0,9.0,20.9,-110.6,9.768194444444445
2016.0,10.0,19.1,-108.6,0.32916666666666666
2016.0,10.0,17.5,-114.1,0.6405555555555555
2016.0,5.0,16.2,-112.9,2.4738888888888892
2016.0,5.0,18.0,-112.4,1.8737500000000002
2016.0,5.0,16.3,-112.0,3.2152777777777777
2016.0,5.0,16.0,-113.7,1.8566666666666667
2016.0,5.0,16.5,-112.5,4.514027777777777
2016.0,5.0,16.6,-112.4,0.28638888888888886
2016.0,5.0,18.1,-112.4,9.131805555555555
2016.0,5.0,16.3,-111.9,0.8044444444444445
2016.0,5.0,17.3,-111.4,6.110694444444445
2016.0,5.0,17.4,-111.6,1.7456944444444447
2016.0,5.0,17.5,-111.4,0.21805555555555556
2016.0,5.0,18.9,-109.0,0.29180555555555554
2016.0,9.0,21.0,-109.6,9.085138888888888
2016.0,5.0,16.4,-114.1,3.587638888888889
2016.0,5.0,16.7,-111.8,16.85597222222222
2016.0,10.0,16.6,-110.0,1.4098611111111115
2016.0,10.0,17.2,-108.1,0.14833333333333334
2016.0,10.0,21.5,-110.1,4.706527777777777
2016.0,10.0,21.6,-110.1,0.8543055555555552
2016.0,5.0,18.0,-111.1,5.683194444444443
2016.0,5.0,18.1,-110.8,4.421805555555555
2016.0,5.0,18.7,-110.3,7.35125
2016.0,10.0,17.3,-109.2,5.499027777777777
2016.0,10.0,17.5,-109.5,1.3259722222222219
2015.0,5.0,16.9,-112.2,2.8554166666666667
2016.0,5.0,17.3,-108.5,0.2040277777777778
2016.0,5.0,17.7,-108.4,2.2655555555555558
2016.0,5.0,18.6,-109.9,2.8805555555555555
2016.0,8.0,17.2,-111.1,0.8487499999999998
2016.0,10.0,16.9,-109.5,8.591666666666667
2016.0,10.0,17.2,-109.2,12.20347222222222
2016.0,5.0,17.5,-114.1,4.6681944444444445
2015.0,5.0,16.0,-112.7,5.547083333333334
2015.0,5.0,17.1,-109.5,4.376250000000001
2015.0,5.0,18.6,-109.8,1.9827777777777778
2015.0,5.0,19.0,-115.1,2.7290277777777776
2015.0,5.0,19.4,-115.4,0.5745833333333333
2015.0,5.0,20.8,-116.5,0.90875
2015.0,5.0,20.8,-115.0,2.893194444444444
2015.0,5.0,20.9,-116.4,3.0813888888888887
2016.0,10.0,18.6,-108.8,1.1330555555555555
2016.0,10.0,18.7,-108.9,7.194305555555557
2016.0,9.0,16.5,-110.0,0.1472222222222222
2016.0,11.0,16.3,-110.3,1.5195833333333333
2016.0,11.0,16.5,-109.3,1.2288888888888891
2016.0,9.0,20.6,-110.2,12.200000000000001
2016.0,9.0,20.8,-109.8,9.920555555555556
2016.0,10.0,17.0,-109.2,4.1493055555555545
2016.0,5.0,16.4,-116.7,2.847083333333333
2016.0,5.0,17.3,-108.3,3.180138888888889
2016.0,5.0,17.4,-108.3,3.9818055555555554
2016.0,5.0,18.1,-108.2,8.975694444444445
2016.0,5.0,18.2,-110.9,8.527361111111112
2015.0,5.0,17.4,-112.4,8.195694444444444
2015.0,5.0,18.0,-114.5,7.080416666666666
2015.0,5.0,18.1,-114.6,1.4719444444444445
2015.0,5.0,19.2,-115.9,10.708333333333336
2015.0,5.0,17.7,-115.2,0.19972222222222222
2015.0,5.0,18.2,-114.5,0.9736111111111111
2016.0,5.0,17.0,-114.7,3.4999999999999996
2014.0,10.0,19.6,-113.0,1.981527777777778
2016.0,8.0,20.5,-110.8,2.830277777777778
2016.0,8.0,20.5,-109.8,2.8768055555555554
2015.0,5.0,19.0,-110.6,1.5431944444444443
2016.0,5.0,16.6,-115.3,2.6081944444444445
2016.0,5.0,17.3,-114.8,2.2759722222222223
2016.0,5.0,17.4,-116.2,8.442916666666665
2016.0,5.0,17.5,-109.6,1.73
2014.0,9.0,16.3,-110.4,1.7609722222222222
2016.0,8.0,18.0,-115.7,3.5220833333333337
2016.0,8.0,18.1,-115.7,7.120972222222222
2016.0,8.0,20.0,-110.4,2.830277777777778
2016.0,5.0,17.8,-111.2,4.159583333333334
2015.0,5.0,16.8,-112.8,5.952916666666667
2016.0,5.0,17.2,-115.0,2.2849999999999997
2016.0,5.0,17.4,-116.1,1.156111111111111
2016.0,5.0,17.4,-115.7,1.573888888888889
2016.0,5.0,17.6,-116.2,1.4584722222222222
2015.0,5.0,17.6,-112.0,1.251388888888889
2015.0,5.0,18.2,-110.3,5.8291666666666675
2015.0,5.0,16.8,-110.6,1.8070833333333334
2015.0,5.0,16.9,-110.6,3.4308333333333336
2016.0,11.0,16.8,-109.9,8.929444444444448
2016.0,11.0,19.9,-111.0,1.8441666666666667
2015.0,5.0,18.7,-113.6,5.95875
2015.0,5.0,17.2,-110.0,6.195972222222222
2015.0,5.0,18.0,-108.2,1.5658333333333334
2016.0,11.0,16.4,-110.1,6.161250000000001
2016.0,11.0,16.7,-109.7,3.277916666666666
2016.0,5.0,17.4,-108.7,1.2375000000000003
2016.0,5.0,17.4,-108.6,0.3666666666666667
2016.0,5.0,16.6,-111.1,2.2266666666666666
2016.0,5.0,17.0,-111.1,0.6308333333333334
2016.0,11.0,17.2,-108.7,0.2238888888888889
2016.0,11.0,17.2,-108.1,3.5220833333333337
2016.0,5.0,16.8,-109.0,1.6031944444444441
2016.0,5.0,17.3,-109.3,11.860972222222227
2016.0,5.0,16.2,-114.0,0.8029166666666667
2016.0,5.0,16.2,-113.9,0.7615277777777778
2016.0,5.0,17.3,-110.4,7.652361111111111
2015.0,5.0,18.6,-108.8,1.7584722222222224
2016.0,5.0,16.0,-110.1,1.2590277777777779
2016.0,5.0,17.0,-117.0,1.9062499999999998
2016.0,5.0,17.2,-109.3,8.633194444444447
2016.0,5.0,18.0,-109.7,2.7056944444444446
2016.0,5.0,18.0,-109.8,10.483888888888888
2016.0,11.0,18.8,-110.7,4.275277777777777
2016.0,9.0,16.0,-110.3,0.11611111111111111
2016.0,5.0,17.3,-116.9,0.3418055555555556
2016.0,5.0,17.4,-116.9,0.18111111111111114
2016.0,5.0,17.9,-109.1,3.7168055555555557
2016.0,5.0,18.3,-108.3,2.2933333333333334
2016.0,5.0,18.9,-109.2,5.748472222222222
2016.0,5.0,16.3,-114.8,0.7972222222222222
2016.0,5.0,18.3,-109.0,0.8023611111111111
2016.0,5.0,18.3,-110.1,1.7181944444444444
2016.0,5.0,20.0,-114.1,1.955277777777778
2016.0,5.0,18.2,-108.9,6.792638888888888
2016.0,5.0,18.6,-110.7,3.5344444444444445
2016.0,5.0,18.2,-111.1,2.695972222222222
2014.0,10.0,19.1,-113.4,0.6904166666666665
2016.0,9.0,17.7,-110.5,2.023888888888889
2016.0,4.0,16.4,-108.4,9.85861111111111
2016.0,4.0,18.6,-109.4,1.7936111111111113
2016.0,4.0,18.7,-109.6,8.480277777777777
2016.0,10.0,17.1,-110.0,0.8194444444444444
2016.0,10.0,17.2,-109.5,8.550277777777783
2016.0,11.0,19.4,-110.6,5.34625
2016.0,11.0,19.5,-110.7,1.202638888888889
2016.0,11.0,16.0,-113.1,1.8844444444444441
2016.0,11.0,16.3,-112.9,2.717083333333333
2016.0,11.0,16.5,-113.2,1.8601388888888888
2016.0,11.0,16.5,-112.2,7.057777777777778
2016.0,11.0,17.4,-112.0,15.704999999999998
2016.0,11.0,21.2,-111.0,2.281527777777778
2016.0,4.0,17.2,-111.0,1.0052777777777777
2016.0,4.0,19.3,-110.7,0.26666666666666666
2016.0,5.0,16.4,-111.9,4.023888888888888
2016.0,5.0,16.4,-113.1,0.4125
2016.0,5.0,16.5,-113.0,0.15152777777777776
2016.0,5.0,17.5,-113.0,1.3419444444444444
2016.0,5.0,17.9,-111.7,3.3027777777777776
2015.0,5.0,20.0,-108.3,10.95263888888889
2016.0,8.0,18.2,-108.1,4.71
2016.0,8.0,20.1,-110.4,13.712500000000002
2016.0,5.0,16.4,-113.0,0.786111111111111
2016.0,5.0,17.2,-109.5,9.738333333333335
2016.0,5.0,18.0,-111.6,2.0352777777777775
2016.0,8.0,18.2,-108.0,3.686944444444444
2016.0,8.0,20.3,-110.0,1.7369444444444444
2016.0,8.0,20.5,-111.0,9.73444444444445
2016.0,4.0,16.0,-109.3,5.717222222222222
2016.0,4.0,18.4,-110.2,0.6511111111111111
2016.0,4.0,18.4,-109.5,4.475
2016.0,4.0,18.5,-109.1,1.93625
2015.0,9.0,19.2,-110.6,9.562777777777779
2015.0,9.0,19.2,-110.4,3.906527777777778
2015.0,9.0,19.8,-109.5,0.225
2016.0,11.0,16.6,-111.7,0.15513888888888888
2016.0,11.0,16.6,-111.8,0.44305555555555554
2016.0,11.0,16.7,-110.8,3.770972222222223
2016.0,11.0,16.8,-111.1,0.49027777777777776
2016.0,11.0,16.8,-111.5,0.2970833333333333
2016.0,11.0,16.9,-111.5,2.672916666666666
2016.0,11.0,16.9,-110.5,8.190416666666666
2016.0,11.0,17.3,-110.8,11.715000000000003
2016.0,11.0,16.9,-110.4,6.705694444444447
2016.0,8.0,21.1,-109.1,1.4216666666666666
2016.0,8.0,21.2,-109.3,4.74361111111111
2016.0,5.0,17.3,-116.8,4.830277777777777
2016.0,5.0,17.7,-115.4,2.4415277777777775
2014.0,11.0,22.0,-112.9,1.8355555555555554
2016.0,4.0,16.7,-116.4,5.970000000000002
2015.0,5.0,16.0,-109.1,0.7805555555555557
2015.0,5.0,20.0,-108.2,7.741805555555556
2016.0,11.0,17.4,-111.4,4.172916666666667
2016.0,11.0,17.3,-111.4,0.43319444444444444
2015.0,4.0,17.1,-113.8,0.32708333333333334
2016.0,4.0,18.9,-109.4,5.672916666666667
2016.0,4.0,18.9,-109.3,6.483472222222222
2016.0,4.0,19.0,-109.2,0.7094444444444444
2016.0,4.0,16.0,-110.8,2.949722222222222
2016.0,4.0,16.2,-110.8,4.125972222222222
2016.0,4.0,16.4,-112.5,2.317638888888889
2016.0,4.0,16.5,-112.1,7.635833333333332
2016.0,4.0,16.9,-110.6,2.4620833333333336
2016.0,4.0,17.3,-111.6,0.4113888888888889
2016.0,4.0,17.4,-110.2,3.3304166666666664
2016.0,4.0,18.3,-114.7,29.403750000000006
2016.0,4.0,18.3,-110.4,1.7320833333333332
2016.0,3.0,19.2,-115.0,2.8152777777777778
2016.0,3.0,19.3,-114.6,3.297361111111111
2016.0,5.0,16.0,-111.2,2.617777777777778
2016.0,5.0,18.9,-108.2,4.158888888888889
2016.0,5.0,19.1,-111.8,6.894305555555555
2016.0,5.0,17.4,-109.7,1.9740277777777777
2015.0,5.0,19.5,-115.2,2.0754166666666665
2015.0,4.0,17.4,-111.9,4.723472222222222
2015.0,4.0,19.4,-112.6,0.17555555555555558
2016.0,4.0,17.3,-108.4,2.109444444444445
2016.0,4.0,18.5,-110.0,3.3508333333333336
2016.0,4.0,18.9,-110.4,2.2065277777777776
2016.0,4.0,19.7,-111.2,7.187083333333334
2016.0,11.0,16.3,-112.8,2.892083333333333
2016.0,11.0,20.3,-111.4,6.508611111111115
2016.0,4.0,19.1,-109.0,9.658888888888889
2016.0,10.0,18.1,-110.0,0.6420833333333333
2016.0,10.0,18.5,-110.0,1.0180555555555555
2016.0,11.0,19.9,-110.5,8.641250000000001
2016.0,11.0,20.1,-112.0,4.071388888888889
2016.0,11.0,20.4,-111.4,1.3226388888888887
2015.0,4.0,20.2,-115.5,3.011666666666667
2014.0,9.0,19.4,-109.5,2.8975
2015.0,5.0,17.9,-113.9,0.6836111111111111
2015.0,5.0,18.0,-114.1,0.2098611111111111
2015.0,5.0,18.0,-111.9,1.0918055555555555
2015.0,5.0,18.0,-109.5,0.33763888888888893
2015.0,5.0,18.1,-111.8,0.5731944444444445
2015.0,5.0,18.2,-111.6,0.1348611111111111
2015.0,5.0,18.9,-109.4,2.0031944444444445
2015.0,9.0,19.3,-110.8,7.145138888888889
2016.0,5.0,17.4,-110.3,2.463611111111111
2015.0,4.0,16.0,-109.3,0.3666666666666667
2015.0,9.0,19.5,-110.9,9.040416666666665
2016.0,4.0,18.7,-108.6,2.076944444444444
2015.0,4.0,17.6,-111.2,5.788194444444444
2015.0,4.0,19.5,-110.5,0.5870833333333333
2015.0,4.0,19.5,-110.6,0.8125
2016.0,11.0,19.8,-110.5,0.80375
2014.0,11.0,19.0,-115.0,10.950138888888887
2014.0,11.0,20.4,-112.9,0.14027777777777778
2015.0,5.0,21.5,-113.2,2.252222222222222
2015.0,5.0,19.0,-108.1,0.3584722222222222
2014.0,11.0,20.6,-112.8,0.7315277777777779
2014.0,11.0,21.2,-113.1,5.575694444444444
2015.0,5.0,16.1,-109.7,0.7897222222222222
2015.0,8.0,20.0,-109.5,11.670972222222222
2015.0,8.0,20.6,-108.9,1.1705555555555556
2015.0,3.0,16.1,-109.3,4.121250000000001
2015.0,8.0,17.1,-114.7,3.6426388888888885
2015.0,8.0,19.5,-110.0,2.8447222222222224
2015.0,8.0,20.1,-109.9,4.101527777777778
